
Timeframe & Parameter Performance (sorted by total return):
|      | start               | end                 |   lookback |   z_enter |   z_exit |   max_holding |   total_return |       sharpe |            max_dd | pair      |
| 5175 | 2023-01-15 00:00:00 | 2024-01-15 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.62636     |  -6.65072    |      -1.62636e+10 | VLO,XOM   |
| 5176 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.62656     |  -6.88852    |      -1.62656e+10 | VLO,XOM   |
| 2417 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.62709     |  -7.18648    |      -1.62709e+10 | SHEL,VLO  |
| 8341 | 2023-07-14 00:00:00 | 2024-07-13 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.62733     |  -7.3022     |      -1.62822e+10 | AAPL,SHEL |
| 5177 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.62803     |  -6.93494    |      -1.6284e+10  | VLO,XOM   |
| 8342 | 2023-07-14 00:00:00 | 2024-07-13 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.62897     |  -7.43395    |    -195.318       | AAPL,SHEL |
| 8344 | 2020-06-29 00:00:00 | 2021-06-29 00:00:00 |         10 |       1.5 |      0.5 |            10 |   -1.62914     |  -5.97528    |      -1.66954e+10 | AAPL,SHEL |
| 8343 | 2020-06-29 00:00:00 | 2021-06-29 00:00:00 |         10 |       1.5 |      0.5 |            20 |   -1.62914     |  -5.97528    |      -1.66954e+10 | AAPL,SHEL |
| 5178 | 2023-01-15 00:00:00 | 2024-01-15 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.62922     |  -6.34979    |      -1.62922e+10 | VLO,XOM   |
| 2418 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.62943     |  -7.34067    | -924315           | SHEL,VLO  |
| 8345 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       1.5 |      0.5 |             5 |   -1.63051     |  -6.55431    |      -1.63051e+10 | AAPL,SHEL |
| 5179 | 2023-11-11 00:00:00 | 2024-11-10 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.63061     |  -6.75819    |      -1.63061e+10 | VLO,XOM   |
| 5180 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.63192     |  -6.49922    |      -1.63265e+10 | VLO,XOM   |
| 5181 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.63216     |  -4.86218    |      -1.63216e+10 | VLO,XOM   |
| 5182 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.63216     |  -4.86218    |      -1.63216e+10 | VLO,XOM   |
| 5183 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         20 |       2   |      1   |            10 |   -1.63232     |  -5.77734    |      -1.63232e+10 | VLO,XOM   |
| 5184 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         20 |       2   |      1   |            20 |   -1.63232     |  -5.77734    |      -1.63232e+10 | VLO,XOM   |
| 5185 | 2022-08-18 00:00:00 | 2023-08-18 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.63253     |  -6.90293    |    -227.869       | VLO,XOM   |
| 5186 | 2024-03-10 00:00:00 | 2025-03-10 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.63354     |  -6.86182    |      -1.63354e+10 | VLO,XOM   |
| 5188 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.63355     |  -6.50721    |      -1.63428e+10 | VLO,XOM   |
| 5187 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.63355     |  -6.50721    |      -1.63428e+10 | VLO,XOM   |
| 8346 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         10 |       1.5 |      0.5 |             5 |   -1.63513     |  -5.4731     |      -1.64474e+10 | AAPL,SHEL |
| 5189 | 2022-07-19 00:00:00 | 2023-07-19 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.63718     |  -6.92704    |      -1.63718e+10 | VLO,XOM   |
| 2419 | 2021-03-26 00:00:00 | 2022-03-26 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.6404      |  -5.48012    |      -1.66748e+10 | SHEL,VLO  |
| 5190 | 2022-04-20 00:00:00 | 2023-04-20 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.64078     |  -6.76021    |      -1.64078e+10 | VLO,XOM   |
| 8347 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         10 |       1.5 |      0.5 |            10 |   -1.64184     |  -5.48919    |      -1.65145e+10 | AAPL,SHEL |
| 8348 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         10 |       1.5 |      0.5 |            20 |   -1.64184     |  -5.48919    |      -1.65145e+10 | AAPL,SHEL |
| 8349 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.64185     |  -6.45299    |      -1.64185e+10 | AAPL,SHEL |
| 8350 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.64197     |  -7.65004    |      -1.64197e+10 | AAPL,SHEL |
| 8351 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.64197     |  -7.65004    |      -1.64197e+10 | AAPL,SHEL |
| 2420 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.64212     |  -6.67007    |      -1.64212e+10 | SHEL,VLO  |
| 5191 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         20 |       2   |      1   |             5 |   -1.64303     |  -5.78442    |      -1.64303e+10 | VLO,XOM   |
| 5193 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         10 |       2   |      1   |            10 |   -1.64311     |  -5.90233    |      -1.64311e+10 | VLO,XOM   |
| 5192 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         10 |       2   |      1   |            20 |   -1.64311     |  -5.90233    |      -1.64311e+10 | VLO,XOM   |
| 8352 | 2021-01-25 00:00:00 | 2022-01-25 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.6445      |  -6.42796    |      -1.65815e+10 | AAPL,SHEL |
| 5194 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.64461     |  -6.01487    |      -1.64461e+10 | VLO,XOM   |
| 5195 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.64461     |  -6.01487    |      -1.64461e+10 | VLO,XOM   |
| 8353 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       1.5 |      0.5 |            10 |   -1.64473     |  -6.55519    |      -3.57844e+07 | AAPL,SHEL |
| 8354 | 2020-07-29 00:00:00 | 2021-07-29 00:00:00 |         10 |       1.5 |      0.5 |            20 |   -1.64473     |  -6.55519    |      -3.57844e+07 | AAPL,SHEL |
| 8355 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.64479     |  -7.63831    |      -1.64479e+10 | AAPL,SHEL |
| 5196 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.64484     |  -6.459      |      -1.64484e+10 | VLO,XOM   |
| 5197 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.64484     |  -6.459      |      -1.64484e+10 | VLO,XOM   |
| 5198 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2   |      0.5 |            20 |   -1.64488     |  -5.79       |      -1.64488e+10 | VLO,XOM   |
| 2421 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.64517     |  -7.03141    |      -1.64517e+10 | SHEL,VLO  |
| 2422 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         20 |       1.5 |      1   |            20 |   -1.64518     |  -7.19838    |    -191.431       | SHEL,VLO  |
| 2423 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         20 |       1.5 |      1   |            10 |   -1.64518     |  -7.19838    |    -191.431       | SHEL,VLO  |
| 5199 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.64564     |  -5.84064    |      -1.64564e+10 | VLO,XOM   |
| 5200 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         10 |       2   |      0.5 |             5 |   -1.64576     |  -5.74361    |      -1.64576e+10 | VLO,XOM   |
| 2424 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.64611     |  -5.9252     |      -1.64611e+10 | SHEL,VLO  |
| 5201 | 2022-12-16 00:00:00 | 2023-12-16 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.64672     |  -6.81058    |      -1.64672e+10 | VLO,XOM   |
| 8356 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.64861     |  -7.47149    |      -1.64861e+10 | AAPL,SHEL |
| 8357 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       1.5 |      1   |            10 |   -1.64861     |  -7.47149    |      -1.64861e+10 | AAPL,SHEL |
| 8358 | 2024-02-09 00:00:00 | 2025-02-08 00:00:00 |         20 |       1.5 |      1   |            20 |   -1.64861     |  -7.47149    |      -1.64861e+10 | AAPL,SHEL |
| 5202 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.64862     |  -6.9107     |      -1.64862e+10 | VLO,XOM   |
| 5203 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.64862     |  -6.9107     |      -1.64862e+10 | VLO,XOM   |
| 5204 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.64863     |  -6.86545    |      -1.64863e+10 | VLO,XOM   |
| 5206 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       1.5 |      1   |            20 |   -1.64869     |  -7.07526    |      -1.64869e+10 | VLO,XOM   |
| 5205 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       1.5 |      1   |            10 |   -1.64869     |  -7.07526    |      -1.64869e+10 | VLO,XOM   |
| 5207 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2   |      0.5 |            10 |   -1.64919     |  -5.73741    |      -1.64919e+10 | VLO,XOM   |
| 5208 | 2022-09-17 00:00:00 | 2023-09-17 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.6498      |  -6.80767    |      -1.6498e+10  | VLO,XOM   |
| 5209 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.65059     |  -7.08664    |      -1.65059e+10 | VLO,XOM   |
| 5210 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2   |      0.5 |             5 |   -1.65076     |  -5.78925    |      -1.65076e+10 | VLO,XOM   |
| 5211 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.65077     |  -6.32396    |      -1.6515e+10  | VLO,XOM   |
| 5212 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         20 |       1.5 |      0.5 |            20 |   -1.65221     |  -7.0287     |      -1.65257e+10 | VLO,XOM   |
| 5213 | 2022-03-21 00:00:00 | 2023-03-21 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.65221     |  -7.0287     |      -1.65257e+10 | VLO,XOM   |
| 2425 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.65233     |  -5.34446    |      -1.66486e+10 | SHEL,VLO  |
| 5214 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.65244     |  -6.43802    |      -1.65317e+10 | VLO,XOM   |
| 5215 | 2023-03-16 00:00:00 | 2024-03-15 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.65244     |  -6.43802    |      -1.65317e+10 | VLO,XOM   |
| 5216 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.65292     |  -6.56738    |      -1.65292e+10 | VLO,XOM   |
| 5217 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2   |      1   |            10 |   -1.65618     |  -5.8139     |      -1.65618e+10 | VLO,XOM   |
| 5218 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2   |      1   |            20 |   -1.65618     |  -5.8139     |      -1.65618e+10 | VLO,XOM   |
| 5219 | 2022-02-19 00:00:00 | 2023-02-19 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.65739     |  -6.85757    |      -1.65739e+10 | VLO,XOM   |
| 5221 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       1.5 |      0.5 |            20 |   -1.65873     |  -6.90262    |      -1.65873e+10 | VLO,XOM   |
| 5220 | 2021-10-22 00:00:00 | 2022-10-22 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.65873     |  -6.90262    |      -1.65873e+10 | VLO,XOM   |
| 8359 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.65874     |  -7.89629    |      -1.65874e+10 | AAPL,SHEL |
| 8361 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         20 |       1.5 |      1   |            10 |   -1.65902     |  -7.89752    |      -1.65902e+10 | AAPL,SHEL |
| 8360 | 2023-08-13 00:00:00 | 2024-08-12 00:00:00 |         20 |       1.5 |      1   |            20 |   -1.65902     |  -7.89752    |      -1.65902e+10 | AAPL,SHEL |
| 8362 | 2023-06-14 00:00:00 | 2024-06-13 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.65918     |  -7.52662    |      -1.65918e+10 | AAPL,SHEL |
| 2427 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         20 |       1.5 |      0.5 |            20 |   -1.65969     |  -6.91274    |    -111.291       | SHEL,VLO  |
| 2426 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.65969     |  -6.91274    |    -111.291       | SHEL,VLO  |
| 8363 | 2021-04-25 00:00:00 | 2022-04-25 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.66081     |  -6.77827    |      -1.67641e+10 | AAPL,SHEL |
| 8365 | 2023-04-15 00:00:00 | 2024-04-14 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.66147     |  -6.80608    |      -1.66777e+10 | AAPL,SHEL |
| 8364 | 2023-04-15 00:00:00 | 2024-04-14 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.66147     |  -6.80608    |      -1.66777e+10 | AAPL,SHEL |
| 8366 | 2023-02-14 00:00:00 | 2024-02-14 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.66163     |  -6.53103    |      -1.66163e+10 | AAPL,SHEL |
| 2428 | 2020-08-28 00:00:00 | 2021-08-28 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.66384     |  -5.4399     |      -1.67637e+10 | SHEL,VLO  |
| 5224 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.66559     |  -5.7523     |      -1.66559e+10 | VLO,XOM   |
| 5223 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.66559     |  -5.7523     |      -1.66559e+10 | VLO,XOM   |
| 5222 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.66559     |  -5.7523     |      -1.66559e+10 | VLO,XOM   |
| 8367 | 2023-07-14 00:00:00 | 2024-07-13 00:00:00 |         20 |       1.5 |      0.5 |            20 |   -1.66617     |  -7.56888    |    -199.753       | AAPL,SHEL |
| 2429 | 2021-02-24 00:00:00 | 2022-02-24 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.66627     |  -5.75419    |      -1.66627e+10 | SHEL,VLO  |
| 5225 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2   |      1   |             5 |   -1.66687     |  -5.82088    |      -1.66687e+10 | VLO,XOM   |
| 5226 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.66709     |  -5.72905    |      -1.66709e+10 | VLO,XOM   |
| 2432 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.66736     |  -6.84739    |      -1.66736e+10 | SHEL,VLO  |
| 2431 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         20 |       1.5 |      1   |            10 |   -1.66736     |  -6.84739    |      -1.66736e+10 | SHEL,VLO  |
| 2430 | 2023-09-12 00:00:00 | 2024-09-11 00:00:00 |         20 |       1.5 |      1   |            20 |   -1.66736     |  -6.84739    |      -1.66736e+10 | SHEL,VLO  |
| 5227 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.66864     |  -6.09633    |      -1.66864e+10 | VLO,XOM   |
| 5228 | 2020-01-01 00:00:00 | 2020-12-31 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.66872     |  -6.12913    |      -1.67018e+10 | VLO,XOM   |
| 5229 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         20 |       2   |      0.5 |             5 |   -1.66877     |  -5.76404    |      -1.66877e+10 | VLO,XOM   |
| 5230 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2   |      1   |             5 |   -1.67031     |  -5.97582    |      -1.67031e+10 | VLO,XOM   |
| 2434 | 2021-09-22 00:00:00 | 2022-09-22 00:00:00 |         30 |       1.5 |      1   |            10 |   -1.6708      |  -6.68328    |      -1.67496e+10 | SHEL,VLO  |
| 2433 | 2021-09-22 00:00:00 | 2022-09-22 00:00:00 |         30 |       1.5 |      1   |            20 |   -1.6708      |  -6.68328    |      -1.67496e+10 | SHEL,VLO  |
| 5231 | 2021-12-21 00:00:00 | 2022-12-21 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.67106     |  -6.71775    |      -1.67209e+10 | VLO,XOM   |
| 5232 | 2021-05-25 00:00:00 | 2022-05-25 00:00:00 |         20 |       2   |      0.5 |            10 |   -1.67118     |  -5.89056    |      -1.67118e+10 | VLO,XOM   |
| 2436 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.67174     |  -7.06749    |      -1.67174e+10 | SHEL,VLO  |
| 2435 | 2024-05-09 00:00:00 | 2025-05-09 00:00:00 |         20 |       1.5 |      0.5 |            20 |   -1.67174     |  -7.06749    |      -1.67174e+10 | SHEL,VLO  |
| 2437 | 2022-10-17 00:00:00 | 2023-10-17 00:00:00 |         20 |       1.5 |      0.5 |             5 |   -1.67451     |  -7.02401    |    -112.276       | SHEL,VLO  |
| 5233 | 2021-08-23 00:00:00 | 2022-08-23 00:00:00 |         30 |       1.5 |      0.5 |            10 |   -1.67474     |  -6.86811    |      -1.67474e+10 | VLO,XOM   |
| 5234 | 2024-01-10 00:00:00 | 2025-01-09 00:00:00 |         30 |       1.5 |      1   |             5 |   -1.67486     |  -7.07241    |      -1.67486e+10 | VLO,XOM   |
| 2438 | 2021-07-24 00:00:00 | 2022-07-24 00:00:00 |         30 |       1.5 |      0.5 |             5 |   -1.67615     |  -5.74893    |      -1.67976e+10 | SHEL,VLO  |
| 5235 | 2021-11-21 00:00:00 | 2022-11-21 00:00:00 |         30 |       1.5 |      0.5 |            20 |   -1.67618     |  -6.66918    |      -1.67618e+10 | VLO,XOM   |
| 8368 | 2021-09-22 00:00:00 | 2022-09-22 00:00:00 |         20 |       1.5 |      0.5 |            20 |   -1.67718     |  -6.72631    |      -1.67718e+10 | AAPL,SHEL |
| 2439 | 2020-12-26 00:00:00 | 2021-12-26 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.67738     |  -5.96517    |      -1.6823e+10  | SHEL,VLO  |
| 2442 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         20 |       1.5 |      1   |            10 |   -1.67852     |  -5.91506    |      -1.67852e+10 | SHEL,VLO  |
| 2441 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         20 |       1.5 |      1   |            20 |   -1.67852     |  -5.91506    |      -1.67852e+10 | SHEL,VLO  |
| 2440 | 2020-09-27 00:00:00 | 2021-09-27 00:00:00 |         20 |       1.5 |      1   |             5 |   -1.67852     |  -5.91506    |      -1.67852e+10 | SHEL,VLO  |
| 2443 | 2020-11-26 00:00:00 | 2021-11-26 00:00:00 |         20 |       1.5 |      0.5 |            10 |   -1.67857     |  -5.94908    |      -1.67857e+10 | SHEL,VLO  |
